"order_number","customer_key","product_key","order_date","shipping_date","due_date","sales","quantity","price"
"SO74104",9808,140,"2013-12-28","2014-01-04","2014-01-09",2443,1,2443
"SO74104",9808,295,"2013-12-28","2014-01-04","2014-01-09",5,1,5
"SO74104",9808,105,"2013-12-28","2014-01-04","2014-01-09",9,1,9
"SO74104",9808,166,"2013-12-28","2014-01-04","2014-01-09",9,1,9
"SO74105",9224,295,"2013-12-28","2014-01-04","2014-01-09",5,1,5
"SO74105",9224,105,"2013-12-28","2014-01-04","2014-01-09",9,1,9
"SO74105",9224,244,"2013-12-28","2014-01-04","2014-01-09",35,1,35
"SO74105",9224,249,"2013-12-28","2014-01-04","2014-01-09",50,1,50
"SO74106",5251,121,"2013-12-28","2014-01-04","2014-01-09",2295,1,2295
"SO74106",5251,245,"2013-12-28","2014-01-04","2014-01-09",35,1,35
"SO74107",2571,124,"2013-12-28","2014-01-04","2014-01-09",2320,1,2320
"SO74107",2571,104,"2013-12-28","2014-01-04","2014-01-09",10,1,10
"SO74107",2571,295,"2013-12-28","2014-01-04","2014-01-09",5,1,5
"SO74107",2571,245,"2013-12-28","2014-01-04","2014-01-09",35,1,35
"SO74108",3985,124,"2013-12-28","2014-01-04","2014-01-09",2320,1,2320
"SO74108",3985,104,"2013-12-28","2014-01-04","2014-01-09",10,1,10
"SO74108",3985,295,"2013-12-28","2014-01-04","2014-01-09",5,1,5
"SO74108",3985,280,"2013-12-28","2014-01-04","2014-01-09",9,1,9
"SO74109",8919,121,"2013-12-28","2014-01-04","2014-01-09",2295,1,2295
"SO74109",8919,104,"2013-12-28","2014-01-04","2014-01-09",10,1,10
"SO74109",8919,247,"2013-12-28","2014-01-04","2014-01-09",55,1,55
"SO74110",13728,290,"2013-12-28","2014-01-04","2014-01-09",4,1,4
"SO74110",13728,287,"2013-12-28","2014-01-04","2014-01-09",33,1,33
"SO74110",13728,246,"2013-12-28","2014-01-04","2014-01-09",35,1,35
"SO74111",15010,289,"2013-12-28","2014-01-04","2014-01-09",5,1,5
"SO74111",15010,282,"2013-12-28","2014-01-04","2014-01-09",25,1,25
"SO74111",15010,259,"2013-12-28","2014-01-04","2014-01-09",2,1,2
"SO74111",15010,168,"2013-12-28","2014-01-04","2014-01-09",8,1,8
"SO74112",11727,283,"2013-12-28","2014-01-04","2014-01-09",30,1,30
"SO74113",1160,104,"2013-12-28","2014-01-04","2014-01-09",10,1,10
"SO74113",1160,295,"2013-12-28","2014-01-04","2014-01-09",5,1,5
"SO74114",10496,104,"2013-12-28","2014-01-04","2014-01-09",10,1,10
"SO74114",10496,295,"2013-12-28","2014-01-04","2014-01-09",5,1,5
"SO74114",10496,166,"2013-12-28","2014-01-04","2014-01-09",9,1,9
"SO74115",8841,273,"2013-12-28","2014-01-04","2014-01-09",70,1,70
"SO74115",8841,251,"2013-12-28","2014-01-04","2014-01-09",50,1,50
"SO74116",7946,272,"2013-12-28","2014-01-04","2014-01-09",70,1,70
"SO74116",7946,279,"2013-12-28","2014-01-04","2014-01-09",9,1,9
"SO74117",7835,274,"2013-12-28","2014-01-04","2014-01-09",70,1,70
"SO74117",7835,251,"2013-12-28","2014-01-04","2014-01-09",50,1,50
"SO74118",12514,289,"2013-12-28","2014-01-04","2014-01-09",5,1,5
"SO74118",12514,245,"2013-12-28","2014-01-04","2014-01-09",35,1,35
"SO74118",12514,233,"2013-12-28","2014-01-04","2014-01-09",24,1,24
"SO74119",12519,289,"2013-12-28","2014-01-04","2014-01-09",5,1,5
"SO74120",6968,282,"2013-12-28","2014-01-04","2014-01-09",25,1,25
"SO74120",6968,289,"2013-12-28","2014-01-04","2014-01-09",5,1,5
"SO74120",6968,259,"2013-12-28","2014-01-04","2014-01-09",2,1,2
"SO74121",8332,290,"2013-12-28","2014-01-04","2014-01-09",4,1,4
"SO74121",8332,286,"2013-12-28","2014-01-04","2014-01-09",25,1,25
"SO74122",1305,166,"2013-12-28","2014-01-04","2014-01-09",9,1,9
"SO74122",1305,276,"2013-12-28","2014-01-04","2014-01-09",54,1,54
"SO74123",13572,290,"2013-12-28","2014-01-04","2014-01-09",4,1,4
"SO74123",13572,285,"2013-12-28","2014-01-04","2014-01-09",21,1,21
"SO74123",13572,259,"2013-12-28","2014-01-04","2014-01-09",2,1,2
"SO74124",10677,285,"2013-12-28","2014-01-04","2014-01-09",21,1,21
"SO74124",10677,259,"2013-12-28","2014-01-04","2014-01-09",2,1,2
"SO74125",718,289,"2013-12-28","2014-01-04","2014-01-09",5,1,5
"SO74125",718,284,"2013-12-28","2014-01-04","2014-01-09",35,1,35
"SO74125",718,294,"2013-12-28","2014-01-04","2014-01-09",64,1,64
"SO74125",718,245,"2013-12-28","2014-01-04","2014-01-09",35,1,35
"SO74126",4616,291,"2013-12-28","2014-01-04","2014-01-09",5,1,5
"SO74126",4616,105,"2013-12-28","2014-01-04","2014-01-09",9,1,9
"SO74126",4616,295,"2013-12-28","2014-01-04","2014-01-09",5,1,5
"SO74126",4616,280,"2013-12-28","2014-01-04","2014-01-09",9,1,9
"SO74127",2736,125,"2013-12-28","2014-01-04","2014-01-09",2320,1,2320
"SO74127",2736,295,"2013-12-28","2014-01-04","2014-01-09",5,1,5
"SO74127",2736,104,"2013-12-28","2014-01-04","2014-01-09",10,1,10
"SO74128",10273,120,"2013-12-28","2014-01-04","2014-01-09",2295,1,2295
"SO74128",10273,104,"2013-12-28","2014-01-04","2014-01-09",10,1,10
"SO74128",10273,295,"2013-12-28","2014-01-04","2014-01-09",5,1,5
"SO74128",10273,278,"2013-12-28","2014-01-04","2014-01-09",54,1,54
"SO74129",7401,124,"2013-12-28","2014-01-04","2014-01-09",2320,1,2320
"SO74129",7401,284,"2013-12-28","2014-01-04","2014-01-09",35,1,35
"SO74129",7401,289,"2013-12-28","2014-01-04","2014-01-09",5,1,5
"SO74129",7401,295,"2013-12-28","2014-01-04","2014-01-09",5,1,5
"SO74129",7401,104,"2013-12-28","2014-01-04","2014-01-09",10,1,10
"SO74129",7401,245,"2013-12-28","2014-01-04","2014-01-09",35,1,35
"SO74130",10267,120,"2013-12-28","2014-01-04","2014-01-09",2295,1,2295
"SO74130",10267,174,"2013-12-28","2014-01-04","2014-01-09",22,1,22
"SO74130",10267,281,"2013-12-28","2014-01-04","2014-01-09",159,1,159
"SO74131",7419,123,"2013-12-28","2014-01-04","2014-01-09",2320,1,2320
"SO74131",7419,259,"2013-12-28","2014-01-04","2014-01-09",2,1,2
"SO74132",513,125,"2013-12-28","2014-01-04","2014-01-09",2320,1,2320
"SO74133",2766,157,"2013-12-28","2014-01-04","2014-01-09",1215,1,1215
"SO74133",2766,288,"2013-12-28","2014-01-04","2014-01-09",29,1,29
"SO74134",9052,156,"2013-12-28","2014-01-04","2014-01-09",1215,1,1215
"SO74134",9052,244,"2013-12-28","2014-01-04","2014-01-09",35,1,35
"SO74135",17369,144,"2013-12-28","2014-01-04","2014-01-09",742,1,742
"SO74135",17369,105,"2013-12-28","2014-01-04","2014-01-09",9,1,9
"SO74135",17369,295,"2013-12-28","2014-01-04","2014-01-09",5,1,5
"SO74135",17369,244,"2013-12-28","2014-01-04","2014-01-09",35,1,35
"SO74136",3056,123,"2013-12-28","2014-01-04","2014-01-09",2320,1,2320
"SO74136",3056,174,"2013-12-28","2014-01-04","2014-01-09",22,1,22
"SO74136",3056,244,"2013-12-28","2014-01-04","2014-01-09",35,1,35
"SO74137",11203,140,"2013-12-28","2014-01-04","2014-01-09",2443,1,2443
"SO74137",11203,290,"2013-12-28","2014-01-04","2014-01-09",4,1,4
"SO74137",11203,287,"2013-12-28","2014-01-04","2014-01-09",33,1,33
"SO74137",11203,259,"2013-12-28","2014-01-04","2014-01-09",2,1,2
"SO74137",11203,168,"2013-12-28","2014-01-04","2014-01-09",8,1,8
"SO74138",15304,156,"2013-12-28","2014-01-04","2014-01-09",1215,1,1215
"SO74138",15304,245,"2013-12-28","2014-01-04","2014-01-09",35,1,35
"SO74139",2968,121,"2013-12-28","2014-01-04","2014-01-09",2295,1,2295
"SO74139",2968,289,"2013-12-28","2014-01-04","2014-01-09",5,1,5
"SO74139",2968,284,"2013-12-28","2014-01-04","2014-01-09",35,1,35
"SO74139",2968,293,"2013-12-28","2014-01-04","2014-01-09",64,1,64
"SO74140",13758,149,"2013-12-28","2014-01-04","2014-01-09",742,1,742
"SO74140",13758,105,"2013-12-28","2014-01-04","2014-01-09",9,1,9
"SO74140",13758,295,"2013-12-28","2014-01-04","2014-01-09",5,1,5
"SO74140",13758,166,"2013-12-28","2014-01-04","2014-01-09",9,1,9
"SO74141",12885,126,"2013-12-28","2014-01-04","2014-01-09",540,1,540
"SO74141",12885,294,"2013-12-28","2014-01-04","2014-01-09",64,1,64
"SO74142",11254,131,"2013-12-28","2014-01-04","2014-01-09",1120,1,1120
"SO74142",11254,275,"2013-12-28","2014-01-04","2014-01-09",54,1,54
"SO74143",17518,128,"2013-12-28","2014-01-04","2014-01-09",540,1,540
"SO74143",17518,105,"2013-12-28","2014-01-04","2014-01-09",9,1,9
"SO74143",17518,295,"2013-12-28","2014-01-04","2014-01-09",5,1,5
"SO74143",17518,235,"2013-12-28","2014-01-04","2014-01-09",24,1,24
"SO74144",1315,159,"2013-12-28","2014-01-04","2014-01-09",2384,1,2384
"SO74144",1315,245,"2013-12-28","2014-01-04","2014-01-09",35,1,35
"SO74145",2651,162,"2013-12-28","2014-01-04","2014-01-09",2384,1,2384
"SO74146",15917,129,"2013-12-28","2014-01-04","2014-01-09",540,1,540
"SO74147",16474,127,"2013-12-28","2014-01-04","2014-01-09",540,1,540
"SO74147",16474,285,"2013-12-28","2014-01-04","2014-01-09",21,1,21
"SO74147",16474,275,"2013-12-28","2014-01-04","2014-01-09",54,1,54
"SO74148",787,245,"2013-12-29","2014-01-05","2014-01-10",35,1,35
"SO74149",6305,286,"2013-12-29","2014-01-05","2014-01-10",25,1,25
"SO74149",6305,259,"2013-12-29","2014-01-05","2014-01-10",2,1,2
"SO74150",4600,290,"2013-12-29","2014-01-05","2014-01-10",4,1,4
"SO74150",4600,286,"2013-12-29","2014-01-05","2014-01-10",25,1,25
"SO74150",4600,259,"2013-12-29","2014-01-05","2014-01-10",2,1,2
"SO74151",6501,174,"2013-12-29","2014-01-05","2014-01-10",22,1,22
"SO74151",6501,104,"2013-12-29","2014-01-05","2014-01-10",10,1,10
"SO74151",6501,295,"2013-12-29","2014-01-05","2014-01-10",5,1,5
"SO74152",7445,285,"2013-12-29","2014-01-05","2014-01-10",21,1,21
"SO74152",7445,290,"2013-12-29","2014-01-05","2014-01-10",4,1,4
"SO74153",18306,104,"2013-12-29","2014-01-05","2014-01-10",10,1,10
"SO74153",18306,295,"2013-12-29","2014-01-05","2014-01-10",5,1,5
"SO74154",903,234,"2013-12-29","2014-01-05","2014-01-10",24,1,24
"SO74155",52,166,"2013-12-29","2014-01-05","2014-01-10",9,1,9
"SO74155",52,250,"2013-12-29","2014-01-05","2014-01-10",50,1,50
"SO74156",1667,259,"2013-12-29","2014-01-05","2014-01-10",2,1,2
"SO74157",885,246,"2013-12-29","2014-01-05","2014-01-10",35,1,35
"SO74158",171,290,"2013-12-29","2014-01-05","2014-01-10",4,1,4
"SO74158",171,246,"2013-12-29","2014-01-05","2014-01-10",35,1,35
"SO74158",171,250,"2013-12-29","2014-01-05","2014-01-10",50,1,50
"SO74158",171,166,"2013-12-29","2014-01-05","2014-01-10",9,1,9
"SO74159",16533,285,"2013-12-29","2014-01-05","2014-01-10",21,1,21
"SO74159",16533,259,"2013-12-29","2014-01-05","2014-01-10",2,1,2
"SO74160",17239,285,"2013-12-29","2014-01-05","2014-01-10",21,1,21
"SO74161",503,285,"2013-12-29","2014-01-05","2014-01-10",21,1,21
"SO74161",503,290,"2013-12-29","2014-01-05","2014-01-10",4,1,4
"SO74161",503,168,"2013-12-29","2014-01-05","2014-01-10",8,1,8
"SO74162",14331,290,"2013-12-29","2014-01-05","2014-01-10",4,1,4
"SO74162",14331,294,"2013-12-29","2014-01-05","2014-01-10",64,1,64
"SO74162",14331,287,"2013-12-29","2014-01-05","2014-01-10",33,1,33
"SO74163",15529,282,"2013-12-29","2014-01-05","2014-01-10",25,1,25
"SO74163",15529,289,"2013-12-29","2014-01-05","2014-01-10",5,1,5
"SO74163",15529,292,"2013-12-29","2014-01-05","2014-01-10",64,1,64
"SO74163",15529,244,"2013-12-29","2014-01-05","2014-01-10",35,1,35
"SO74164",3275,287,"2013-12-29","2014-01-05","2014-01-10",33,1,33
"SO74164",3275,290,"2013-12-29","2014-01-05","2014-01-10",4,1,4
"SO74165",13518,290,"2013-12-29","2014-01-05","2014-01-10",4,1,4
"SO74165",13518,287,"2013-12-29","2014-01-05","2014-01-10",33,1,33
"SO74165",13518,251,"2013-12-29","2014-01-05","2014-01-10",50,1,50
"SO74166",5722,104,"2013-12-29","2014-01-05","2014-01-10",10,1,10
"SO74166",5722,295,"2013-12-29","2014-01-05","2014-01-10",5,1,5
"SO74166",5722,244,"2013-12-29","2014-01-05","2014-01-10",35,1,35
"SO74167",10697,104,"2013-12-29","2014-01-05","2014-01-10",10,1,10
"SO74167",10697,295,"2013-12-29","2014-01-05","2014-01-10",5,1,5
"SO74167",10697,277,"2013-12-29","2014-01-05","2014-01-10",54,1,54
"SO74168",8886,273,"2013-12-29","2014-01-05","2014-01-10",70,1,70
"SO74168",8886,277,"2013-12-29","2014-01-05","2014-01-10",54,1,54
"SO74169",7357,272,"2013-12-29","2014-01-05","2014-01-10",70,1,70
"SO74169",7357,250,"2013-12-29","2014-01-05","2014-01-10",50,1,50
"SO74170",14368,295,"2013-12-29","2014-01-05","2014-01-10",5,1,5
"SO74171",4496,289,"2013-12-29","2014-01-05","2014-01-10",5,1,5
"SO74171",4496,246,"2013-12-29","2014-01-05","2014-01-10",35,1,35
"SO74172",8201,174,"2013-12-29","2014-01-05","2014-01-10",22,1,22
"SO74172",8201,248,"2013-12-29","2014-01-05","2014-01-10",50,1,50
"SO74173",3690,289,"2013-12-29","2014-01-05","2014-01-10",5,1,5
"SO74174",4061,282,"2013-12-29","2014-01-05","2014-01-10",25,1,25
"SO74175",5192,174,"2013-12-29","2014-01-05","2014-01-10",22,1,22
"SO74176",9145,289,"2013-12-29","2014-01-05","2014-01-10",5,1,5
"SO74176",9145,283,"2013-12-29","2014-01-05","2014-01-10",30,1,30
"SO74176",9145,174,"2013-12-29","2014-01-05","2014-01-10",22,1,22
"SO74176",9145,292,"2013-12-29","2014-01-05","2014-01-10",64,1,64
"SO74177",3959,295,"2013-12-29","2014-01-05","2014-01-10",5,1,5
"SO74177",3959,234,"2013-12-29","2014-01-05","2014-01-10",24,1,24
"SO74178",10826,295,"2013-12-29","2014-01-05","2014-01-10",5,1,5
"SO74179",15981,285,"2013-12-29","2014-01-05","2014-01-10",21,1,21
"SO74179",15981,259,"2013-12-29","2014-01-05","2014-01-10",2,1,2
"SO74180",13125,291,"2013-12-29","2014-01-05","2014-01-10",5,1,5
"SO74180",13125,247,"2013-12-29","2014-01-05","2014-01-10",55,1,55
"SO74181",14808,285,"2013-12-29","2014-01-05","2014-01-10",21,1,21
"SO74181",14808,290,"2013-12-29","2014-01-05","2014-01-10",4,1,4
"SO74181",14808,292,"2013-12-29","2014-01-05","2014-01-10",64,1,64
"SO74182",641,284,"2013-12-29","2014-01-05","2014-01-10",35,1,35
"SO74182",641,259,"2013-12-29","2014-01-05","2014-01-10",2,1,2
"SO74182",641,168,"2013-12-29","2014-01-05","2014-01-10",8,1,8
"SO74183",1960,284,"2013-12-29","2014-01-05","2014-01-10",35,1,35
"SO74184",4537,284,"2013-12-29","2014-01-05","2014-01-10",35,1,35
"SO74184",4537,289,"2013-12-29","2014-01-05","2014-01-10",5,1,5
"SO74184",4537,245,"2013-12-29","2014-01-05","2014-01-10",35,1,35
"SO74185",1149,168,"2013-12-30","2014-01-06","2014-01-11",8,1,8
"SO74186",2024,289,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74186",2024,282,"2013-12-30","2014-01-06","2014-01-11",25,1,25
"SO74187",8598,285,"2013-12-30","2014-01-06","2014-01-11",21,1,21
"SO74187",8598,290,"2013-12-30","2014-01-06","2014-01-11",4,1,4
"SO74188",14118,289,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74188",14118,259,"2013-12-30","2014-01-06","2014-01-11",2,1,2
"SO74189",11150,273,"2013-12-30","2014-01-06","2014-01-11",70,1,70
"SO74189",11150,278,"2013-12-30","2014-01-06","2014-01-11",54,1,54
"SO74190",5343,288,"2013-12-30","2014-01-06","2014-01-11",29,1,29
"SO74190",5343,291,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74190",5343,247,"2013-12-30","2014-01-06","2014-01-11",55,1,55
"SO74190",5343,168,"2013-12-30","2014-01-06","2014-01-11",8,1,8
"SO74191",716,275,"2013-12-30","2014-01-06","2014-01-11",54,1,54
"SO74192",277,290,"2013-12-30","2014-01-06","2014-01-11",4,1,4
"SO74192",277,259,"2013-12-30","2014-01-06","2014-01-11",2,1,2
"SO74193",16373,290,"2013-12-30","2014-01-06","2014-01-11",4,1,4
"SO74193",16373,246,"2013-12-30","2014-01-06","2014-01-11",35,1,35
"SO74194",531,251,"2013-12-30","2014-01-06","2014-01-11",50,1,50
"SO74195",16630,288,"2013-12-30","2014-01-06","2014-01-11",29,1,29
"SO74195",16630,291,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74195",16630,259,"2013-12-30","2014-01-06","2014-01-11",2,1,2
"SO74196",277,289,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74196",277,282,"2013-12-30","2014-01-06","2014-01-11",25,1,25
"SO74196",277,246,"2013-12-30","2014-01-06","2014-01-11",35,1,35
"SO74197",14839,282,"2013-12-30","2014-01-06","2014-01-11",25,1,25
"SO74197",14839,289,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74197",14839,244,"2013-12-30","2014-01-06","2014-01-11",35,1,35
"SO74198",14935,282,"2013-12-30","2014-01-06","2014-01-11",25,1,25
"SO74198",14935,289,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74198",14935,245,"2013-12-30","2014-01-06","2014-01-11",35,1,35
"SO74199",7321,283,"2013-12-30","2014-01-06","2014-01-11",30,1,30
"SO74199",7321,289,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74199",7321,259,"2013-12-30","2014-01-06","2014-01-11",2,1,2
"SO74200",1056,104,"2013-12-30","2014-01-06","2014-01-11",10,1,10
"SO74200",1056,166,"2013-12-30","2014-01-06","2014-01-11",9,1,9
"SO74200",1056,295,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74201",18283,104,"2013-12-30","2014-01-06","2014-01-11",10,1,10
"SO74201",18283,166,"2013-12-30","2014-01-06","2014-01-11",9,1,9
"SO74201",18283,295,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74202",10279,104,"2013-12-30","2014-01-06","2014-01-11",10,1,10
"SO74202",10279,295,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74203",9491,104,"2013-12-30","2014-01-06","2014-01-11",10,1,10
"SO74203",9491,295,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74203",9491,244,"2013-12-30","2014-01-06","2014-01-11",35,1,35
"SO74204",13256,295,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74204",13256,166,"2013-12-30","2014-01-06","2014-01-11",9,1,9
"SO74205",13968,295,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74206",12486,289,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74206",12486,244,"2013-12-30","2014-01-06","2014-01-11",35,1,35
"SO74206",12486,251,"2013-12-30","2014-01-06","2014-01-11",50,1,50
"SO74207",3534,290,"2013-12-30","2014-01-06","2014-01-11",4,1,4
"SO74207",3534,287,"2013-12-30","2014-01-06","2014-01-11",33,1,33
"SO74207",3534,247,"2013-12-30","2014-01-06","2014-01-11",55,1,55
"SO74208",13534,283,"2013-12-30","2014-01-06","2014-01-11",30,1,30
"SO74208",13534,259,"2013-12-30","2014-01-06","2014-01-11",2,1,2
"SO74209",11810,290,"2013-12-30","2014-01-06","2014-01-11",4,1,4
"SO74209",11810,246,"2013-12-30","2014-01-06","2014-01-11",35,1,35
"SO74210",12914,288,"2013-12-30","2014-01-06","2014-01-11",29,1,29
"SO74210",12914,291,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74210",12914,105,"2013-12-30","2014-01-06","2014-01-11",9,1,9
"SO74210",12914,295,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74211",6707,291,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74211",6707,245,"2013-12-30","2014-01-06","2014-01-11",35,1,35
"SO74212",134,284,"2013-12-30","2014-01-06","2014-01-11",35,1,35
"SO74212",134,174,"2013-12-30","2014-01-06","2014-01-11",22,1,22
"SO74212",134,104,"2013-12-30","2014-01-06","2014-01-11",10,1,10
"SO74212",134,295,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74213",2798,291,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74213",2798,259,"2013-12-30","2014-01-06","2014-01-11",2,1,2
"SO74214",1206,284,"2013-12-30","2014-01-06","2014-01-11",35,1,35
"SO74214",1206,259,"2013-12-30","2014-01-06","2014-01-11",2,1,2
"SO74215",2391,174,"2013-12-30","2014-01-06","2014-01-11",22,1,22
"SO74215",2391,295,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74215",2391,104,"2013-12-30","2014-01-06","2014-01-11",10,1,10
"SO74215",2391,166,"2013-12-30","2014-01-06","2014-01-11",9,1,9
"SO74215",2391,275,"2013-12-30","2014-01-06","2014-01-11",54,1,54
"SO74216",2322,174,"2013-12-30","2014-01-06","2014-01-11",22,1,22
"SO74216",2322,104,"2013-12-30","2014-01-06","2014-01-11",10,1,10
"SO74216",2322,295,"2013-12-30","2014-01-06","2014-01-11",5,1,5
"SO74216",2322,245,"2013-12-30","2014-01-06","2014-01-11",35,1,35
"SO74217",1479,166,"2013-12-30","2014-01-06","2014-01-11",9,1,9
"SO74218",596,245,"2013-12-30","2014-01-06","2014-01-11",35,1,35
"SO74219",11979,174,"2013-12-31","2014-01-07","2014-01-12",22,1,22
"SO74219",11979,245,"2013-12-31","2014-01-07","2014-01-12",35,1,35
"SO74219",11979,233,"2013-12-31","2014-01-07","2014-01-12",24,1,24
"SO74220",10955,284,"2013-12-31","2014-01-07","2014-01-12",35,1,35
"SO74221",10186,284,"2013-12-31","2014-01-07","2014-01-12",35,1,35
"SO74221",10186,289,"2013-12-31","2014-01-07","2014-01-12",5,1,5
"SO74222",15566,285,"2013-12-31","2014-01-07","2014-01-12",21,1,21
"SO74222",15566,259,"2013-12-31","2014-01-07","2014-01-12",2,1,2
"SO74223",17947,104,"2013-12-31","2014-01-07","2014-01-12",10,1,10
"SO74223",17947,166,"2013-12-31","2014-01-07","2014-01-12",9,1,9
"SO74223",17947,295,"2013-12-31","2014-01-07","2014-01-12",5,1,5
"SO74224",750,168,"2013-12-31","2014-01-07","2014-01-12",8,1,8
"SO74225",7284,166,"2013-12-31","2014-01-07","2014-01-12",9,1,9
"SO74226",301,291,"2013-12-31","2014-01-07","2014-01-12",5,1,5
"SO74226",301,247,"2013-12-31","2014-01-07","2014-01-12",55,1,55
"SO74226",301,250,"2013-12-31","2014-01-07","2014-01-12",50,1,50
"SO74227",18037,286,"2013-12-31","2014-01-07","2014-01-12",25,1,25
"SO74227",18037,250,"2013-12-31","2014-01-07","2014-01-12",50,1,50
"SO74228",2072,104,"2013-12-31","2014-01-07","2014-01-12",10,1,10
"SO74228",2072,295,"2013-12-31","2014-01-07","2014-01-12",5,1,5
"SO74228",2072,244,"2013-12-31","2014-01-07","2014-01-12",35,1,35
"SO74229",7892,272,"2013-12-31","2014-01-07","2014-01-12",70,1,70
"SO74229",7892,251,"2013-12-31","2014-01-07","2014-01-12",50,1,50
"SO74230",5758,295,"2013-12-31","2014-01-07","2014-01-12",5,1,5
"SO74231",15462,295,"2013-12-31","2014-01-07","2014-01-12",5,1,5
"SO74231",15462,278,"2013-12-31","2014-01-07","2014-01-12",54,1,54
"SO74232",3403,289,"2013-12-31","2014-01-07","2014-01-12",5,1,5
"SO74232",3403,244,"2013-12-31","2014-01-07","2014-01-12",35,1,35
"SO74233",9509,174,"2013-12-31","2014-01-07","2014-01-12",22,1,22
"SO74234",9331,174,"2013-12-31","2014-01-07","2014-01-12",22,1,22
